  1.0125e+00  2.3087e-13  3.6463e-03 -1.3185e-07  0.0000e+00  2.8291e+02  9.0215e+02  7.5474e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.3087e-13  2.2310e-13  2.3052e-13  2.2276e-13
  1.0375e+00  2.2921e-13  3.6462e-03 -1.7756e-07  0.0000e+00  2.8291e+02  9.0215e+02  7.5474e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.2921e-13  2.2149e-13  2.3187e-13  2.2406e-13
  1.0625e+00  2.2903e-13  3.6465e-03 -6.0759e-09  0.0000e+00  2.8291e+02  9.0215e+02  7.5474e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.2903e-13  2.2131e-13  2.2992e-13  2.2217e-13
  1.0875e+00  2.2860e-13  3.6469e-03  1.2720e-07  0.0000e+00  2.8291e+02  9.0215e+02  7.5474e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.2860e-13  2.2090e-13  2.2911e-13  2.2139e-13
  1.1125e+00  2.2764e-13  3.6469e-03  1.1378e-07  0.0000e+00  2.8206e+02  8.9133e+02  9.0302e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.2764e-13  2.1996e-13  7.9499e-13  7.6470e-13
  1.1375e+00  2.2709e-13  3.6467e-03 -2.6896e-07  0.0000e+00  2.8206e+02  8.9133e+02  9.0302e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.2709e-13  2.1943e-13  7.9355e-13  7.6331e-13
  1.1625e+00  2.2753e-13  3.6467e-03  1.6876e-07  0.0000e+00  2.8206e+02  8.9133e+02  9.0302e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.2753e-13  2.1985e-13  2.2588e-13  2.1826e-13
  1.1875e+00  2.2676e-13  3.6466e-03  1.2417e-07  0.0000e+00  2.8206e+02  8.9133e+02  9.0302e-02  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.2676e-13  2.1910e-13  2.6228e-11  2.6102e-11
  1.2125e+00  2.2407e-13  3.6463e-03 -2.8461e-07  0.0000e+00  2.8121e+02  8.8062e+02  1.0485e-01  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.2407e-13  2.1651e-13  2.6228e-11  2.6102e-11
  1.2375e+00  2.2470e-13  3.6464e-03 -2.1720e-07  0.0000e+00  2.8121e+02  8.8062e+02  1.0485e-01  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.2470e-13  2.1711e-13  2.2556e-13  2.1794e-13
  1.2625e+00  2.2411e-13  3.6464e-03  1.7364e-07  0.0000e+00  2.8121e+02  8.8062e+02  1.0485e-01  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.2411e-13  2.1654e-13  2.2480e-13  2.1720e-13
  1.2875e+00  2.2325e-13  3.6465e-03  2.3054e-07  0.0000e+00  2.8121e+02  8.8062e+02  1.0485e-01  0.0000e+00  4.1894e-03  1.3953e+01  1.3716e+01  1.2851e+01  1.1686e+01  1.1488e+01  1.1576e+01  1.3047e+01  1.0740e+02  1.4978e+02  2.4690e+02  2.7475e+02  2.7805e+02  2.7798e+02  2.7789e+02  2.2325e-13  2.1570e-13  2.2496e-13  2.1736e-13
